time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-10T09:20:00.600Z,18.3612,-66.3389,90,2.7,Md,7,147.6,0.21379904,0.07,pr,pr15161006,2015-06-10T17:22:37.106Z,"3km NW of Corozal, Puerto Rico",earthquake
2015-06-10T09:12:26.480Z,34.1105,-117.4668333,3.419,1.22,ml,40,26,0.1005,0.21,ci,ci37396616,2015-06-10T14:17:29.780Z,"2km NNW of Fontana, California",earthquake
2015-06-10T09:00:06.530Z,35.7553333,-118.409,9.17,1.4,ml,21,66,0.07598,0.14,ci,ci37396608,2015-06-10T14:55:44.052Z,"2km E of Kernville, California",earthquake
2015-06-10T08:49:59.300Z,37.6498333,-118.8063333,2.59,0.2,md,8,210,0.02628,0.02,nc,nc72463746,2015-06-10T18:53:05.890Z,"14km E of Mammoth Lakes, California",earthquake
2015-06-10T08:48:22.870Z,36.9481667,-121.5981667,4.98,0.69,md,14,91,0.01439,0.1,nc,nc72463741,2015-06-11T00:14:12.000Z,"6km SSW of Gilroy, California",earthquake
2015-06-10T08:44:44.480Z,39.4822,143.9307,19.78,4.7,mb,,169,2.597,1.03,us,us20002nj9,2015-06-10T16:47:28.020Z,"170km E of Miyako, Japan",earthquake
2015-06-10T08:38:59.800Z,44.9898,-111.8038,6.7,1.7,mc,40,57.5999953920004,0.2775794,0.18,mb,mb15672860,2015-06-10T21:16:58.789Z,"35km SSE of Virginia City, Montana",earthquake
2015-06-10T08:33:13.000Z,59.7803,-153.3995,127.6,2.2,ml,,,,0.88,ak,ak11622425,2015-06-10T17:14:44.335Z,"85km E of Old Iliamna, Alaska",earthquake
2015-06-10T08:33:02.610Z,39.6406,143.3559,26.05,5.5,mb,,124,2.35,1.13,us,us20002nj8,2015-06-10T20:12:22.000Z,"120km E of Miyako, Japan",earthquake
2015-06-10T08:30:46.840Z,33.5141667,-116.4533333,8.753,0.69,ml,27,100,0.02485,0.19,ci,ci37396600,2015-06-10T14:18:02.734Z,"21km ESE of Anza, California",earthquake
2015-06-10T08:27:23.130Z,37.6513333,-118.8116667,2.58,0.63,md,11,198,0.0234,0.02,nc,nc72463731,2015-06-10T18:31:31.870Z,"14km E of Mammoth Lakes, California",earthquake
2015-06-10T08:07:21.090Z,38.786335,-122.7634964,1.41,0.56,md,10,87,0.01569,0.04,nc,nc72463721,2015-06-10T08:08:54.540Z,"1km NNW of The Geysers, California",earthquake
2015-06-10T07:55:35.640Z,38.8089981,-122.7996674,2.49,0.68,md,14,120,0.003562,0.02,nc,nc72463716,2015-06-10T07:57:08.510Z,"5km NW of The Geysers, California",earthquake
2015-06-10T07:54:28.000Z,64.9043,-148.9158,16.6,0.9,ml,,,,0.14,ak,ak11622351,2015-06-10T08:03:30.977Z,"37km NNE of North Nenana, Alaska",earthquake
2015-06-10T07:35:42.900Z,18.7152,-66.0343,54,2.3,Md,4,316.8,0.47161552,0.1,pr,pr15161005,2015-06-10T12:02:14.787Z,"28km NNE of San Juan, Puerto Rico",earthquake
2015-06-10T07:34:21.000Z,65.2146,-148.8763,6.3,1.4,ml,,,,0.59,ak,ak11622329,2015-06-10T07:48:37.957Z,"57km NW of Ester, Alaska",earthquake
2015-06-10T07:28:23.240Z,38.7885017,-122.7696686,3.6,0.99,md,14,101,0.01501,0.02,nc,nc72463706,2015-06-10T07:29:59.270Z,"1km NW of The Geysers, California",earthquake
2015-06-10T07:12:35.100Z,33.6768333,-116.7736667,19.808,0.71,ml,23,96,0.0775,0.15,ci,ci37396592,2015-06-10T14:21:16.769Z,"9km SW of Idyllwild, California",earthquake
2015-06-10T07:08:31.080Z,34.072,-117.2733333,15.439,1.38,ml,58,52,0.108,0.18,ci,ci37396584,2015-06-10T14:18:35.531Z,"3km NNW of Loma Linda, California",earthquake
2015-06-10T07:00:56.820Z,34.675,-116.288,3.88,1.83,ml,24,56,0.1129,0.17,ci,ci37396576,2015-06-10T14:51:08.455Z,"13km WSW of Ludlow, California",earthquake
2015-06-10T06:52:43.050Z,33.5961667,-116.8156667,9.058,0.97,ml,41,45,0.0431,0.15,ci,ci37396568,2015-06-10T14:21:16.341Z,"14km WNW of Anza, California",earthquake
2015-06-10T06:39:55.880Z,38.8501667,-122.7818333,1.83,1.26,md,42,113,0.008664,0.04,nc,nc72463701,2015-06-11T00:19:42.820Z,"5km WNW of Cobb, California",earthquake
2015-06-10T06:26:15.000Z,61.6056,-150.9116,63.5,2.1,ml,,,,0.73,ak,ak11622323,2015-06-10T06:40:10.647Z,"48km WSW of Willow, Alaska",earthquake
2015-06-10T05:56:02.280Z,38.786499,-122.7710037,4.44,0.53,md,11,110,0.01481,0.02,nc,nc72463696,2015-06-10T05:57:34.620Z,"1km NW of The Geysers, California",earthquake
2015-06-10T05:53:06.351Z,37.8585,-116.1825,0,0.44,ml,8,192.51,0.656,0.1334,nn,nn00498061,2015-06-10T18:45:33.973Z,"40km SSE of Warm Springs, Nevada",earthquake
2015-06-10T05:43:15.060Z,38.61,-122.3743333,7.63,1.47,md,38,64,0.05273,0.12,nc,nc72463691,2015-06-10T21:38:51.305Z,"7km ENE of Angwin, California",earthquake
2015-06-10T05:40:14.750Z,11.6994,140.8475,89.4,4.7,mb,,115,4.35,0.87,us,us20002nii,2015-06-10T13:43:06.147Z,"216km N of Fais, Micronesia",earthquake
2015-06-10T05:35:01.190Z,48.4981667,-122.7731667,29.34,1.06,md,12,76,0.1853,0.16,uw,uw61023837,2015-06-10T06:16:01.170Z,"11km W of Anacortes, Washington",earthquake
2015-06-10T05:30:12.881Z,39.8621,-120.2592,10.2003,0.24,ml,8,86.05,0.077,0.132,nn,nn00498018,2015-06-10T10:38:29.560Z,"18km ENE of Portola, California",earthquake
2015-06-10T04:56:20.000Z,61.6274,-150.9001,62.5,3.6,ml,,,,0.86,ak,ak11622293,2015-06-10T09:01:24.149Z,"47km WSW of Willow, Alaska",earthquake
2015-06-10T04:34:48.428Z,39.6908,-119.8961,5.6583,0.33,ml,7,75.71,0.097,0.1512,nn,nn00498016,2015-06-10T10:35:07.836Z,"7km E of Cold Springs, Nevada",earthquake
2015-06-10T04:24:24.816Z,38.8508,-119.6027,12.5571,1.29,ml,8,128.16,0.238,0.151,nn,nn00498001,2015-06-10T10:31:39.122Z,"12km ESE of Gardnerville Ranchos, Nevada",earthquake
2015-06-10T04:23:47.890Z,34.3673333,-119.395,3.74,1.6,ml,18,93,0.08492,0.21,ci,ci37396544,2015-06-10T14:46:17.076Z,"12km ESE of Carpinteria, California",earthquake
2015-06-10T04:21:42.760Z,38.8409996,-122.8386688,2.43,0.55,md,8,103,0.00346,0.01,nc,nc72463671,2015-06-10T04:23:18.900Z,"10km WNW of Cobb, California",earthquake
2015-06-10T04:19:44.000Z,63.055,-151.4179,2,2,ml,,,,0.66,ak,ak11622288,2015-06-10T04:43:29.152Z,"105km NW of Talkeetna, Alaska",earthquake
2015-06-10T04:05:50.000Z,61.2943,-146.8244,16.4,2.6,ml,,,,0.79,ak,ak11622283,2015-06-10T12:08:35.633Z,"31km NW of Valdez, Alaska",earthquake
2015-06-10T04:03:04.570Z,35.6035,-90.097,5.53,1.94,md,18,216,0.0882,0.21,nm,nm60104481,2015-06-10T18:04:40.750Z,"16km SW of Osceola, Arkansas",earthquake
2015-06-10T03:45:38.900Z,47.8685,-116.4943,18.9,1.6,mc,6,183.599985312001,0.5749218,0.32,mb,mb15146709,2015-06-10T21:16:55.127Z,"24km ENE of Hayden, Idaho",earthquake
2015-06-10T03:40:54.831Z,37.2757,-116.0246,4.8969,0.8,ml,6,288.99,0.107,0.0891,nn,nn00498012,2015-06-10T10:28:09.898Z,"76km W of Alamo, Nevada",earthquake
2015-06-10T03:24:26.440Z,37.5001667,-118.8436667,8.84,1.14,md,28,109,0.09045,0.03,nc,nc72463641,2015-06-11T00:43:58.637Z,"19km SE of Mammoth Lakes, California",earthquake
2015-06-10T03:12:56.000Z,60.429,-147.529,9.9,1.9,ml,,,,0.28,ak,ak11622266,2015-06-10T03:18:45.331Z,"73km ESE of Whittier, Alaska",earthquake
2015-06-10T03:07:27.560Z,33.474,-116.5695,8.95,0.2,ml,15,134,0.03425,0.11,ci,ci37396520,2015-06-10T14:40:10.524Z,"13km SE of Anza, California",earthquake
2015-06-10T03:06:38.780Z,38.7763333,-122.7556667,2.03,1.04,md,42,53,0.009669,0.08,nc,nc72463621,2015-06-11T00:37:50.689Z,"0km SSE of The Geysers, California",earthquake
2015-06-10T03:02:28.500Z,-20.3164,-177.7022,496.53,4.2,mb,,98,4.76,0.66,us,us20002nhi,2015-06-10T11:05:07.467Z,"110km ENE of Ndoi Island, Fiji",earthquake
2015-06-10T02:53:42.700Z,19.2991,-67.7535,59,2.7,Md,3,342,1.02677437,0.1,pr,pr15161004,2015-06-10T10:56:20.671Z,"104km NE of Punta Cana, Dominican Republic",earthquake
2015-06-10T02:52:23.700Z,18.704,-64.9605,62,2.7,Md,6,288,0.35034296,0.23,pr,pr15161003,2015-06-10T10:54:58.734Z,"40km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-10T02:49:04.290Z,38.8296661,-122.7606659,1.12,0.89,md,12,95,0.007027,0.01,nc,nc72463596,2015-06-10T02:50:41.230Z,"3km WNW of Cobb, California",earthquake
2015-06-10T02:44:56.651Z,36.7573,-116.2683,8.8858,0.02,ml,6,182.43,0.054,0.0641,nn,nn00498011,2015-06-10T10:21:29.050Z,"46km ESE of Beatty, Nevada",earthquake
2015-06-10T02:35:14.930Z,38.6506667,-122.7156667,7.48,1.07,md,22,72,0.06827,0.11,nc,nc72463576,2015-06-11T00:11:41.000Z,"14km ENE of Healdsburg, California",earthquake
2015-06-10T02:28:31.320Z,37.4791667,-118.8463333,10.11,1.32,md,30,118,0.09954,0.03,nc,nc72463556,2015-06-10T21:25:14.274Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-06-10T02:23:10.100Z,19.0858,-68.1788,78,3.4,Md,10,262.8,0.60007461,0.17,pr,pr15161002,2015-06-10T10:25:46.793Z,"60km NNE of Punta Cana, Dominican Republic",earthquake
2015-06-10T02:16:06.440Z,47.5355,-122.9303333,12.18,0.36,md,6,188,0.0769,0.07,uw,uw61023782,2015-06-10T05:40:27.140Z,"12km NW of Belfair, Washington",earthquake
2015-06-10T02:14:17.261Z,41.8508,-119.6676,6.0347,1.27,ml,3,316.83,0.141,0.0313,nn,nn00498154,2015-06-10T23:36:37.571Z,"67km ESE of Lakeview, Oregon",earthquake
2015-06-10T02:11:24.000Z,60.5714,-147.3411,12,2.1,ml,,,,0.72,ak,ak11622263,2015-06-10T02:28:17.908Z,"76km ESE of Whittier, Alaska",earthquake
2015-06-10T01:46:11.989Z,37.1007,-116.2474,7.6704,-0.01,ml,7,144.07,0.084,0.0782,nn,nn00497997,2015-06-10T03:17:25.487Z,"50km ENE of Beatty, Nevada",earthquake
2015-06-10T01:44:54.130Z,36.2773,-97.5083,5.17,2.7,mb_lg,,88,0.445,0.34,us,us20002ngl,2015-06-10T09:47:36.787Z,"19km W of Perry, Oklahoma",earthquake
2015-06-10T01:33:26.560Z,36.5756667,-121.1308333,11.49,0.9,md,16,59,0.0477,0.04,nc,nc72463531,2015-06-11T00:27:14.650Z,"24km NE of Soledad, California",earthquake
2015-06-10T01:29:44.100Z,17.9911,-65.2338,8,2.3,Md,3,295.2,0.31800361,0.11,pr,pr15161001,2015-06-10T05:18:55.555Z,"27km ESE of Esperanza, Puerto Rico",earthquake
2015-06-10T01:27:00.410Z,36.5718333,-121.1323333,10.07,1.01,md,20,67,0.04659,0.03,nc,nc72463526,2015-06-10T02:57:34.700Z,"23km NE of Soledad, California",earthquake
2015-06-10T01:16:50.000Z,57.1253,-154.8192,57.1,3.9,ml,,,,0.88,ak,ak11622159,2015-06-10T09:19:23.066Z,"68km SW of Larsen Bay, Alaska",earthquake
2015-06-10T01:07:21.290Z,-6.2172,103.919,52.88,4.9,mb,,132,2.078,0.76,us,us20002ngh,2015-06-10T09:09:54.164Z,"98km S of Biha, Indonesia",earthquake
2015-06-10T01:07:11.660Z,-5.3673,131.5056,39.84,4.8,mb,,61,2.542,0.76,us,us20002ngg,2015-06-10T09:09:50.010Z,"141km WNW of Tual, Indonesia",earthquake
2015-06-10T00:56:01.670Z,-20.1253,-69.1756,99.21,4.3,mb,,47,0.026,0.83,us,us20002ngf,2015-06-10T01:10:36.392Z,"101km E of Iquique, Chile",earthquake
2015-06-10T00:42:38.650Z,37.8938333,-118.4731667,8.93,1.27,md,17,140,0.07574,0.05,nc,nc72463501,2015-06-10T03:11:03.765Z,"51km ENE of Mammoth Lakes, California",earthquake
2015-06-10T00:27:00.440Z,36.4725,-121.0458333,6.2,1.67,md,31,77,0.04473,0.05,nc,nc72463486,2015-06-10T15:01:59.040Z,"24km NE of Greenfield, California",earthquake
2015-06-10T00:18:54.770Z,32.7621667,-115.4333333,9.54,1.51,ml,16,141,0.0445,0.17,ci,ci37396480,2015-06-10T03:01:17.589Z,"7km SW of Holtville, California",earthquake
2015-06-10T00:15:33.600Z,18.8873,-64.5008,46,2.6,Md,3,334.8,0.68361793,0.05,pr,pr15161000,2015-06-10T08:20:28.499Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2015-06-09T23:45:26.000Z,64.8336,-149.6077,14.4,1,ml,,,,0.14,ak,ak11622144,2015-06-09T23:54:21.328Z,"36km NW of North Nenana, Alaska",earthquake
2015-06-09T23:37:31.610Z,-1.5725,-77.4425,186.83,4.4,mb,,134,3.607,0.81,us,us20002ng8,2015-06-10T07:40:08.656Z,"56km ENE of Palora, Ecuador",earthquake
2015-06-09T23:32:13.400Z,45.3444,-112.6208,7.6,1,mc,8,161.999987040001,0.02515283,0.08,mb,mb15489020,2015-06-10T21:16:50.346Z,"14km N of Dillon, Montana",earthquake
2015-06-09T23:31:42.500Z,18.6508,-65.3458,70,2.9,Md,8,226.8,0.34585138,0.28,pr,pr15160009,2015-06-10T07:34:25.682Z,"38km N of Culebra, Puerto Rico",earthquake
2015-06-09T23:29:44.770Z,38.7509995,-122.7330017,3.35,1.08,md,5,184,0.009177,0.01,nc,nc72463476,2015-06-09T23:31:17.880Z,"3km SE of The Geysers, California",earthquake
2015-06-09T23:29:19.760Z,35.0368333,-117.6745,0.01,1.79,ml,35,59,0.1038,0.22,ci,ci37396464,2015-06-10T14:35:34.759Z,"5km NNW of Boron, California",quarry blast
2015-06-09T23:19:00.600Z,18.9395,-66.3352,19,2.5,Md,3,280.8,0.49407341,0.15,pr,pr15160008,2015-06-10T07:21:39.242Z,"52km N of Brenas, Puerto Rico",earthquake
2015-06-09T23:08:34.180Z,33.4965,-116.5228333,11.24,0.92,ml,29,86,0.06122,0.14,ci,ci37396448,2015-06-10T02:54:56.444Z,"15km ESE of Anza, California",earthquake
2015-06-09T23:06:12.870Z,33.4945,-116.5233333,11.44,0.76,ml,29,87,0.06316,0.14,ci,ci37396440,2015-06-10T02:46:01.945Z,"16km ESE of Anza, California",earthquake
2015-06-09T23:01:34.000Z,64.966,-147.3369,0.1,1.5,ml,,,,0.31,ak,ak11622032,2015-06-09T23:07:39.472Z,"20km NNE of Badger, Alaska",earthquake
2015-06-09T22:57:20.400Z,38.8348333,-122.7943333,2.69,1.32,md,39,48,0.004739,0.04,nc,nc72463456,2015-06-10T21:57:59.324Z,"6km WNW of Cobb, California",earthquake
2015-06-09T22:49:46.660Z,33.049,-114.9731667,0.01,0.96,ml,5,145,0.07668,0.2,ci,ci37396424,2015-06-10T00:13:34.905Z,"45km NNW of Los Algodones, B.C., MX",quarry blast
2015-06-09T22:48:52.000Z,37.3521667,-119.9926667,19.26,2.12,md,9,115,0.2093,0.07,nc,nc72463451,2015-06-09T23:43:10.366Z,"14km S of Mariposa, California",earthquake
2015-06-09T22:43:54.100Z,19.4145,-155.6258333,3.35,2.24,ml,17,109,0.01181,0.19,hv,hv60956981,2015-06-09T23:02:49.020Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-09T22:30:19.680Z,38.8261667,-122.8068333,2.39,1.28,md,41,31,0.003751,0.03,nc,nc72463446,2015-06-10T22:49:50.571Z,"6km NW of The Geysers, California",earthquake
2015-06-09T22:29:20.190Z,33.5933333,-116.8165,9.54,0.45,ml,19,147,0.04374,0.15,ci,ci37396408,2015-06-10T14:29:12.919Z,"14km WNW of Anza, California",earthquake
2015-06-09T22:21:50.700Z,43.8941,-114.2741,12.5,2.3,mc,20,107.999991360001,0.3458514,0.22,mb,mb15962869,2015-06-10T21:16:46.434Z,"22km NNE of Sun Valley, Idaho",earthquake
2015-06-09T22:07:41.990Z,37.642,-113.597,1.32,0.98,md,6,226,0.207,0.19,uu,uu60113802,2015-06-10T17:30:36.780Z,"13km NE of Enterprise, Utah",earthquake
2015-06-09T21:58:41.530Z,33.778,-115.7006667,10.48,3.83,ml,80,41,0.08727,0.18,ci,ci37396400,2015-06-10T22:00:15.929Z,"29km WNW of Desert Center, California",earthquake
2015-06-09T21:50:57.840Z,38.7638321,-122.7210007,0.04,0.93,md,5,155,0.009868,0.03,nc,nc72463426,2015-06-09T21:52:33.140Z,"3km ESE of The Geysers, California",earthquake
2015-06-09T21:49:46.120Z,34.9911,26.7053,10,5.4,mb,,42,1.517,1.03,us,us20002ney,2015-06-10T05:42:16.890Z,"47km ESE of Palaikastron, Greece",earthquake
2015-06-09T21:40:49.320Z,38.8400002,-122.802002,2.41,1.02,md,14,56,0.01531,0.02,nc,nc72463421,2015-06-09T21:42:23.060Z,"7km WNW of Cobb, California",earthquake
2015-06-09T21:30:16.100Z,47.8826667,-122.609,0.02,0.95,md,5,286,0.2747,0.16,uw,uw61023672,2015-06-10T05:30:10.720Z,"5km SW of Hansville, Washington",explosion
2015-06-09T21:29:50.546Z,37.0316,-116.3578,12.683,0.45,ml,20,115.61,0.051,0.1099,nn,nn00497959,2015-06-09T23:21:12.061Z,"38km ENE of Beatty, Nevada",earthquake
2015-06-09T21:28:28.300Z,38.7886658,-122.7720032,2.08,0.86,md,16,77,0.01323,0.02,nc,nc72463411,2015-06-09T21:30:02.970Z,"1km NW of The Geysers, California",earthquake
2015-06-09T21:11:40.320Z,38.8330002,-122.7819977,1.39,0.39,md,6,99,0.009771,0.01,nc,nc72463406,2015-06-09T21:13:13.870Z,"5km WNW of Cobb, California",earthquake
2015-06-09T20:59:48.920Z,34.4473333,-116.4821667,3.33,1.33,ml,17,103,0.1349,0.12,ci,ci37396384,2015-06-09T22:38:56.282Z,"37km N of Yucca Valley, California",earthquake
2015-06-09T20:52:13.880Z,38.8491669,-122.7811661,1.89,0.81,md,12,138,0.007539,0.02,nc,nc72463401,2015-06-09T20:53:48.720Z,"5km WNW of Cobb, California",earthquake
2015-06-09T20:36:23.000Z,60.8729,-150.6602,12,1.5,ml,,,,0.48,ak,ak11621813,2015-06-10T02:04:23.794Z,"37km N of Sterling, Alaska",earthquake
2015-06-09T20:33:20.090Z,38.848999,-122.7811661,2.11,1.61,md,28,152,0.007394,0.04,nc,nc72463381,2015-06-09T20:34:53.560Z,"5km WNW of Cobb, California",earthquake
2015-06-09T20:29:27.438Z,38.1571,-118.3125,11.6836,0.97,ml,8,167.37,0.178,0.1471,nn,nn00497949,2015-06-09T21:17:16.104Z,"49km SE of Hawthorne, Nevada",earthquake
2015-06-09T20:29:14.000Z,61.102,-150.7583,22.2,1.4,ml,,,,0.07,ak,ak11621811,2015-06-09T20:42:44.249Z,"47km WSW of Anchorage, Alaska",earthquake
2015-06-09T20:26:26.200Z,38.847332,-122.7813339,1.9,0.69,md,11,129,0.006096,0.01,nc,nc72463371,2015-06-09T20:28:03.510Z,"5km WNW of Cobb, California",earthquake
2015-06-09T20:23:58.340Z,38.8496667,-122.7803333,2.13,2.5,md,78,39,0.007695,0.06,nc,nc72463366,2015-06-10T04:03:03.066Z,"5km WNW of Cobb, California",earthquake
2015-06-09T20:18:57.860Z,33.3688333,-116.3508333,11.58,1.01,ml,24,147,0.04415,0.13,ci,ci37396360,2015-06-09T22:06:28.511Z,"13km N of Borrego Springs, California",earthquake
2015-06-09T20:17:32.340Z,36.7608333,-120.8796667,2.88,1.74,md,25,117,0.09495,0.04,nc,nc72463361,2015-06-10T15:35:43.680Z,"30km SW of South Dos Palos, California",earthquake
2015-06-09T20:05:07.000Z,60.2134,-141.075,14,1.1,ml,,,,0.25,ak,ak11621808,2015-06-09T20:17:41.674Z,"77km ENE of Cape Yakataga, Alaska",earthquake
2015-06-09T20:03:45.865Z,39.4473,-120.2923,7.9352,0.72,ml,11,109.09,0.013,0.1008,nn,nn00497947,2015-06-09T21:04:28.048Z,"16km NW of Truckee, California",earthquake
2015-06-09T19:47:56.600Z,36.7434,-98.2235,4.753,3.3,ml,,107,,0.83,us,us20002nca,2015-06-10T15:36:06.993Z,"11km E of Cherokee, Oklahoma",earthquake
2015-06-09T19:44:30.800Z,35.7985,-97.4427,5.098,2.6,ml,,102,,0.82,us,us20002ne8,2015-06-10T15:32:23.089Z,"9km S of Guthrie, Oklahoma",earthquake
2015-06-09T19:42:08.005Z,39.1756,-118.0838,7.7492,1.02,ml,6,247.62,0.128,0.094,nn,nn00497977,2015-06-09T23:04:35.755Z,"36km NNW of Gabbs, Nevada",earthquake
2015-06-09T19:23:56.140Z,74.5539,8.3689,13.45,5,mb,,57,4.462,0.79,us,us20002nc4,2015-06-10T15:16:39.154Z,"Greenland Sea",earthquake
2015-06-09T19:12:20.120Z,36.0356667,-120.6,4.17,0.95,md,31,111,0.03321,0.08,nc,nc72463341,2015-06-11T01:34:58.149Z,"24km WSW of Coalinga, California",earthquake
2015-06-09T19:03:03.900Z,38.818,-122.8016667,3.89,1.19,md,42,30,0.008494,0.04,nc,nc72463336,2015-06-10T22:04:37.336Z,"5km NW of The Geysers, California",earthquake
2015-06-09T18:46:06.610Z,38.8246651,-122.7649994,2.75,0.72,md,9,111,0.006953,0.02,nc,nc72463326,2015-06-09T18:47:42.760Z,"3km W of Cobb, California",earthquake
2015-06-09T18:44:52.240Z,41.019,142.9343,26.48,4.7,mb,,88,1.009,1.05,us,us20002nbr,2015-06-10T14:56:59.541Z,"134km ENE of Hachinohe, Japan",earthquake
2015-06-09T18:38:52.110Z,38.8233337,-122.8349991,13.03,0.74,md,7,227,0.0002187,0.08,nc,nc72463321,2015-06-09T18:40:27.680Z,"8km NW of The Geysers, California",earthquake
2015-06-09T18:36:02.690Z,33.601,-116.8163333,9.57,0.69,ml,24,79,0.03907,0.13,ci,ci37396320,2015-06-09T19:04:44.656Z,"14km WNW of Anza, California",earthquake
2015-06-09T18:13:51.920Z,38.7891655,-122.7785034,0.67,1.58,md,23,77,0.008378,0.04,nc,nc72463306,2015-06-09T18:15:28.540Z,"2km NW of The Geysers, California",earthquake
2015-06-09T18:06:04.000Z,60.696,-147.4038,3.3,1.5,ml,,,,0.49,ak,ak11621548,2015-06-09T19:45:03.218Z,"70km E of Whittier, Alaska",earthquake
2015-06-09T17:59:15.810Z,34.3446667,-116.8841667,0.01,1.27,ml,32,72,0.04704,0.17,ci,ci37396304,2015-06-09T18:59:23.400Z,"10km NNW of Big Bear City, California",quarry blast
2015-06-09T17:49:22.000Z,63.0467,-151.5472,0,1.3,ml,,,,0.27,ak,ak11621546,2015-06-09T18:01:39.798Z,"109km NW of Talkeetna, Alaska",earthquake
2015-06-09T17:28:11.570Z,74.6262,8.7429,27.81,4.5,mb,,64,4.375,0.71,us,us20002nb8,2015-06-10T14:46:03.125Z,"Greenland Sea",earthquake
2015-06-09T17:23:44.537Z,36.7674,-116.2578,3.4311,0.34,ml,16,73.43,0.054,0.1217,nn,nn00497923,2015-06-09T18:52:55.034Z,"47km ESE of Beatty, Nevada",earthquake
2015-06-09T17:23:15.060Z,38.8118333,-122.792,3.74,1.29,md,45,31,0.004643,0.04,nc,nc72463301,2015-06-10T21:19:03.800Z,"4km NW of The Geysers, California",earthquake
2015-06-09T17:17:40.160Z,37.6343333,-118.881,9.47,0.26,md,10,95,0.01609,0.01,nc,nc72463296,2015-06-09T17:32:30.780Z,"8km E of Mammoth Lakes, California",earthquake
2015-06-09T17:00:21.570Z,41.4928,141.9972,65.14,4.3,mb,,130,1.012,1.04,us,us20002nb1,2015-06-10T01:03:04.240Z,"69km ENE of Mutsu, Japan",earthquake
2015-06-09T16:44:43.490Z,-23.9173,-66.6383,199.93,4.6,mb,,34,2.46,0.83,us,us20002nas,2015-06-10T00:47:13.663Z,"46km NW of San Antonio de los Cobres, Argentina",earthquake
2015-06-09T16:32:57.420Z,19.4111671,-155.2788391,0.03,1.91,ml,18,48,0.002146,0.25,hv,hv60956781,2015-06-09T20:49:43.864Z,"4km WSW of Volcano, Hawaii",earthquake
2015-06-09T16:31:02.980Z,37.7375,-115.1428,2.4614,1.89,ml,12,82.53,0.339,0.2015,nn,nn00497914,2015-06-09T16:52:43.373Z,"41km N of Alamo, Nevada",earthquake
2015-06-09T16:28:40.673Z,42.0216,-120.1659,5.1473,0.35,ml,3,137.94,0.157,0.0003,nn,nn00497976,2015-06-09T22:54:59.413Z,"23km SE of Lakeview, Oregon",earthquake
2015-06-09T16:23:36.500Z,33.527,-116.7371667,4.71,0.31,ml,19,126,0.0383,0.08,ci,ci37396272,2015-06-09T18:49:14.084Z,"7km WSW of Anza, California",earthquake
2015-06-09T16:16:05.067Z,38.3238,-118.1353,9.9768,1.81,ml,13,106.76,0.299,0.125,nn,nn00497910,2015-06-09T18:39:22.907Z,"48km ESE of Hawthorne, Nevada",earthquake
2015-06-09T15:58:58.000Z,62.0833,-145.1113,22.3,1.2,ml,,,,0.24,ak,ak11621375,2015-06-09T16:07:41.681Z,"22km E of Glennallen, Alaska",earthquake
2015-06-09T15:56:59.510Z,33.945,-117.9308333,6.77,1.3,ml,22,175,0.005926,0.17,ci,ci37396256,2015-06-09T18:39:18.609Z,"2km NE of La Habra, California",earthquake
2015-06-09T15:43:26.330Z,38.8318329,-122.8108368,2.56,0.45,md,7,115,0.008447,0.02,nc,nc72463271,2015-06-09T15:45:03.360Z,"7km W of Cobb, California",earthquake
2015-06-09T15:42:56.220Z,36.6596667,-121.2891667,5.16,0.51,md,18,59,0.01443,0.07,nc,nc72463261,2015-06-09T23:15:02.980Z,"18km SSE of Ridgemark, California",earthquake
2015-06-09T15:27:16.490Z,19.4962,-108.822,10,4.1,mb,,213,4.297,0.69,us,us20002na6,2015-06-09T23:29:58.269Z,"240km ENE of Socorro Island, Mexico",earthquake
2015-06-09T15:14:36.430Z,38.8176651,-122.7938309,3.57,0.8,md,11,64,0.009751,0.01,nc,nc72463256,2015-06-09T15:16:13.210Z,"5km NW of The Geysers, California",earthquake
2015-06-09T15:04:06.840Z,-20.2058,-71.0714,18.5,4,mwr,,203,0.885,0.94,us,us20002n9x,2015-06-09T23:06:38.790Z,"97km W of Iquique, Chile",earthquake
2015-06-09T14:59:55.420Z,37.5431667,-118.8451667,4.13,0.74,md,12,273,0.04849,0.03,nc,nc72463246,2015-06-09T17:21:28.090Z,"16km SE of Mammoth Lakes, California",earthquake
2015-06-09T14:53:32.083Z,38.3254,-118.1451,9.5145,0.99,ml,3,278.95,0.292,0.031,nn,nn00497931,2015-06-09T18:29:37.093Z,"47km ESE of Hawthorne, Nevada",earthquake
2015-06-09T14:41:33.000Z,60.2556,-141.2096,0.5,0.9,ml,,,,0.71,ak,ak11621280,2015-06-09T14:49:27.957Z,"71km ENE of Cape Yakataga, Alaska",earthquake
2015-06-09T14:35:22.640Z,36.5555,-121.1468333,5.24,0.92,md,10,74,0.03984,0.05,nc,nc72463241,2015-06-10T00:23:47.930Z,"21km NE of Soledad, California",earthquake
